WiUjG9fF3zw
[Hatsune Miku Anime PV] Viva Happy feat. 初音ミク / Mitchie M
32.65102147892334,64,518,cross,0,0
32.85135857066773,32,486,circle,0,0
33.051900368412106,64,454,cross,0,0
33.25190041609582,32,422,circle,0,0
33.45247167277954,64,390,cross,0,0
33.85245364262622,32,358,circle,0,0
34.253909665514406,64,326,cross,0,0
34.253909665514406,32,294,circle,0,0
34.653308013003176,64,262,cross,0,0
34.85403300868689,32,230,circle,0,0
35.055088298891356,64,198,cross,0,0
35.45421390673804,32,166,circle,0,0
36.05587458838977,64,134,cross,0,0
36.05587458838977,32,102,circle,0,0
36.456987571277956,64,70,cross,0,0
36.456987571277956,160,518,circle,0,0
36.85719665472522,128,486,cross,0,0
36.85719665472522,160,454,circle,0,0
37.056568049888185,128,422,cross,0,0
37.25756802509265,160,390,circle,0,0
37.25756802509265,128,358,cross,0,0
37.25756802509265,160,326,circle,0,0
37.458873879297116,128,294,cross,0,0
37.458873879297116,160,262,circle,0,0
37.65827559746008,128,230,cross,0,0
37.65827559746008,160,198,circle,0,0
37.8583673481438,128,166,cross,0,0
37.8583673481438,160,134,circle,0,0
38.05869117540894,128,102,cross,0,0
38.05869117540894,160,70,circle,0,0
38.259691150613406,256,518,cross,0,0
38.259691150613406,224,486,circle,0,0
38.46002313429712,256,454,cross,0,0
38.46002313429712,224,422,circle,0,0
39.061935535408935,256,390,cross,0,0
39.2629355106134,224,358,circle,0,0
39.4624138877572,256,326,cross,0,0
39.66270066044092,224,294,circle,0,0
40.064071517329104,256,262,cross,0,0
40.26407156501282,224,230,circle,0,0
40.66439252896167,256,198,cross,0,0
40.865083571226805,224,166,circle,0,0
41.06508361891052,256,134,cross,0,0
41.265083666594236,224,102,circle,0,0
41.66641703896167,256,70,cross,0,0
41.86762555122681,352,518,circle,0,0
42.26860092811499,320,486,cross,0,0
42.26860092811499,352,454,circle,0,0
42.46894070179871,320,422,cross,0,0
42.46894070179871,352,390,circle,0,0
42.66849527396167,320,358,cross,0,0
42.66849527396167,352,326,circle,0,0
42.869950725166134,320,294,cross,0,0
42.869950725166134,352,262,circle,0,0
43.069993418849855,320,230,cross,0,0
43.069993418849855,352,198,circle,0,0
43.27099339405432,320,166,cross,0,0
43.27099339405432,352,134,circle,0,0
43.47105125323645,320,102,cross,0,0
43.47105125323645,352,70,circle,0,0
43.67200037244092,448,518,cross,0,0
43.67200037244092,416,486,circle,0,0
43.871232697185306,448,454,cross,0,0
43.871232697185306,416,422,circle,0,0
44.07142623245044,448,390,cross,0,0
44.27242620765491,416,358,circle,0,0
44.27242620765491,448,326,cross,0,0
44.472490188338625,416,294,circle,0,0
44.472490188338625,448,262,cross,0,0
44.67279554302234,416,230,circle,0,0
44.67279554302234,448,198,cross,0,0
44.873835774226805,416,166,circle,0,0
45.075298547431274,448,134,cross,0,0
