RCcJnffie48
Sonic 2 Music: Chemical Plant Zone [extended]
3.580821506779541,64,518,square,0,0
4.070156500795532,32,486,square,0,0
4.733641899086304,64,454,circle,0,0
4.819641864754028,32,422,square,0,0
4.951442518715698,64,390,circle,0,0
7.021475401559082,32,358,square,0,0
7.49084678364856,64,326,square,0,0
8.14124028107666,32,294,circle,0,0
8.19273203135144,64,262,square,0,0
8.593732054239624,32,230,square,0,0
8.978996585204468,64,198,square,0,0
9.411469653003174,32,166,circle,0,0
9.462469771258789,64,134,square,0,0
10.481135322143798,32,102,square,0,0
10.918346309025512,64,70,square,0,0
11.581631423316285,160,518,circle,0,0
11.649631501517579,128,486,square,0,0
11.749860146150146,160,454,circle,0,0
11.848860123261963,128,422,square,0,0
11.950824455792358,160,390,circle,0,0
12.352118366722046,128,358,square,0,0
13.72022798125879,160,326,circle,0,0
13.805228019405762,128,294,square,0,0
13.904227996517578,160,262,circle,0,0
14.22198436825879,128,230,square,0,0
14.322984438830689,160,198,circle,0,0
14.439040289367432,128,166,square,0,0
14.523040161575073,160,134,circle,0,0
14.773040161575073,128,102,square,0,0
15.443148938929687,160,70,circle,0,0
15.524149028575073,256,518,square,0,0
15.64214905909265,224,486,circle,0,0
15.891667059051148,256,454,square,0,0
16.027146041514406,224,422,circle,0,0
16.126146018626223,256,390,square,0,0
16.246169443185302,224,358,circle,0,0
16.46102524325244,256,326,square,0,0
16.693068767367432,224,294,circle,0,0
16.8940687425719,256,262,square,0,0
17.145465678092652,224,230,circle,0,0
17.46179563331311,256,198,square,0,0
17.565795486447264,224,166,circle,0,0
17.662795608517577,256,134,square,0,0
