ZXyEiGnkYms
Papa Americano
1.8863964845942383,64,518,square,0,0
2.288580490482422,32,486,circle,0,0
2.288580490482422,64,454,square,0,0
2.4880268976453856,32,422,circle,0,0
2.6889970918498536,64,390,square,0,0
2.8899970670543214,32,358,circle,0,0
3.0871639132939452,64,326,square,0,0
3.287163722559082,32,294,circle,0,0
3.489781232204468,64,262,square,0,0
3.892564613134155,32,230,circle,0,0
4.092171600297119,64,198,square,0,0
5.694686404450439,32,166,square,0,0
6.096262887338623,64,134,circle,0,0
6.29738815896167,32,102,square,0,0
6.698596150431275,64,70,circle,0,0
6.698596150431275,160,518,square,0,0
6.898596198114991,128,486,circle,0,0
6.898596198114991,160,454,square,0,0
7.299016488482422,128,422,circle,0,0
7.500288102166138,160,390,square,0,0
7.70001461038977,128,358,circle,0,0
7.900014658073486,160,326,square,0,0
9.503773003245971,128,294,square,0,0
9.904773026134155,160,262,circle,0,0
10.10737870925879,128,230,square,0,0
10.505316334706055,160,198,circle,0,0
10.505316334706055,128,166,square,0,0
11.107780759217285,160,134,circle,0,0
11.107780759217285,128,102,square,0,0
11.308044646482422,160,70,circle,0,0
11.70826980138977,256,518,square,0,0
11.908269849073486,224,486,circle,0,0
13.512335461706055,256,454,square,0,0
13.71238061638977,224,422,circle,0,0
13.71238061638977,256,390,square,0,0
13.91438051911499,224,358,circle,0,0
14.114521038798706,256,326,square,0,0
14.514911246166138,224,294,circle,0,0
14.715026121869018,256,262,square,0,0
14.915025931134155,224,230,circle,0,0
15.116025906338622,256,198,square,0,0
15.316520428482422,224,166,circle,0,0
17.721400666431276,256,134,square,0,0
18.522943355166138,224,102,circle,0,0
18.723074056910523,256,70,square,0,0
18.92307410459424,352,518,circle,0,0
18.92307410459424,320,486,square,0,0
19.32407975044092,352,454,circle,0,0
19.725469251329102,320,422,circle,0,0
20.32633325896167,352,390,circle,0,0
20.32633325896167,320,358,square,0,0
20.526983645226807,352,326,circle,0,0
21.128238697297117,320,294,square,0,0
21.329238672501585,352,262,square,0,0
21.530447604166138,320,230,square,0,0
22.131870446738038,352,198,square,0,0
22.332653685482423,320,166,circle,0,0
22.532279679645384,352,134,square,0,0
23.134142405217286,320,102,circle,0,0
23.534690382166136,352,70,circle,0,0
24.135543755798707,448,518,circle,0,0
24.33546643396167,416,486,square,0,0
24.33546643396167,448,454,circle,0,0
24.93768700305432,416,422,square,0,0
25.137378002757202,448,390,square,0,0
25.338174861920166,416,358,square,0,0
25.93954858753357,448,326,square,0,0
26.139053879277956,416,294,circle,0,0
26.33934380696167,448,262,square,0,0
26.94081049759424,416,230,circle,0,0
27.34273819096167,448,198,square,0,0
27.94510432205432,416,166,circle,0,0
28.144471936798706,448,134,square,0,0
28.144471936798706,416,102,circle,0,0
28.7452213263291,448,70,square,0,0
28.945221135594238,544,518,circle,0,0
29.347637311482423,512,486,square,0,0
29.748139340431276,544,454,square,0,0
29.949139315635744,512,422,circle,0,0
30.148905175798706,544,390,square,0,0
