2KZYPhmUUKU
Ryu Ga Gotoku 0   Force Addiction
4.945946859351441,64,518,square,0,0
5.448491894392944,32,486,square,0,0
6.800412671444092,64,454,square,0,0
7.3012126014440915,32,422,square,0,0
7.719408263277954,64,390,square,0,0
8.053517896964845,32,358,square,0,0
8.370235463226807,64,326,square,0,0
8.657236206015991,32,294,square,0,0
9.140008074651734,64,262,square,0,0
9.589947103814698,32,230,circle,0,0
9.690265690447266,64,198,square,0,0
9.792265688539917,32,166,circle,0,0
9.908265864015991,64,134,square,0,0
10.191814330386597,32,102,circle,0,0
10.50923700364856,64,70,square,0,0
11.043524545539917,160,518,square,0,0
11.428733305003174,128,486,circle,0,0
11.529733375575073,160,454,square,0,0
11.662733272578247,128,422,circle,0,0
11.77963282105432,160,390,square,0,0
12.047086076,128,358,circle,0,0
12.38108618662622,160,326,square,0,0
12.863329271801879,128,294,square,0,0
13.265623247629394,160,262,circle,0,0
13.366623079782714,128,230,square,0,0
13.500017350204468,160,198,circle,0,0
13.583017294891357,128,166,square,0,0
13.901160763111816,160,134,circle,0,0
14.251197268683717,128,102,square,0,0
14.71955323531311,160,70,circle,0,0
14.886553052207642,256,518,square,0,0
15.386252595226807,224,486,circle,0,0
15.454252673428101,256,454,square,0,0
15.739184473258788,224,422,circle,0,0
15.78818449805432,256,390,square,0,0
16.123960352782717,224,358,square,0,0
16.324653065405762,256,326,circle,0,0
16.539650431054323,224,294,square,0,0
16.742186243277953,256,262,circle,0,0
16.974186355811522,224,230,square,0,0
17.12818639968054,256,198,circle,0,0
17.22278142785303,224,166,square,0,0
17.32578159188501,256,134,circle,0,0
17.56003072852075,224,102,square,0,0
17.961394923888182,256,70,circle,0,0
18.12739481326196,352,518,square,0,0
18.344834560309938,320,486,circle,0,0
18.56189946593933,352,454,square,0,0
18.810469291019164,320,422,circle,0,0
18.929469249057494,352,390,square,0,0
19.045633383073486,320,358,circle,0,0
19.129633255281128,352,326,square,0,0
19.396633215226807,320,294,circle,0,0
19.713234331907348,352,262,square,0,0
19.962167970386595,320,230,circle,0,0
20.165168039051146,352,198,square,0,0
20.41685954815332,320,166,circle,0,0
20.650422738146972,352,134,square,0,0
20.78291694010864,320,102,circle,0,0
20.883916772261962,352,70,square,0,0
21.000827085258788,448,518,circle,0,0
21.200894050421752,416,486,square,0,0
21.536236650568725,448,454,circle,0,0
21.803076924514404,416,422,square,0,0
21.981932785392946,448,390,circle,0,0
22.25381258825879,416,358,square,0,0
22.436812675996826,448,326,circle,0,0
22.637966607680543,416,294,square,0,0
22.920643606111817,448,262,circle,0,0
23.167529659610228,416,230,square,0,0
